timestr                l_enc    r_enc   imu_hdg  pan_ang  ds_mm
20200702-160144.816,    1074,    1072,   329.8,    0.0,    1997
20200702-160145.066,    1074,    1072,   329.8,    0.0,    1990
20200702-160145.318,    1074,    1072,   329.8,    0.0,    1996
20200702-160145.568,    1074,    1072,   329.8,    0.0,    1989
20200702-160145.819,    1074,    1072,   329.8,  -12.5,    2084
20200702-160146.070,    1074,    1072,   329.8,  -12.5,    2102
20200702-160146.322,    1074,    1072,   329.8,  -12.5,    2109
20200702-160146.573,    1074,    1072,   329.8,  -12.5,    2114
20200702-160146.824,    1074,    1072,   329.8,  -12.5,    2101
20200702-160147.074,    1074,    1072,   329.8,  -25.0,    3000
20200702-160147.325,    1074,    1072,   329.8,  -25.0,    3000
20200702-160147.576,    1074,    1072,   329.8,  -25.0,    3000
20200702-160147.827,    1074,    1072,   329.8,  -25.0,    3000
20200702-160148.078,    1074,    1072,   329.8,  -25.0,    3000
20200702-160148.328,    1074,    1072,   329.8,  -37.5,     658
20200702-160148.579,    1074,    1072,   329.8,  -37.5,    3000
20200702-160148.853,    1074,    1072,   329.8,  -37.5,     734
20200702-160149.110,    1074,    1072,   329.8,  -37.5,     605
20200702-160149.411,    1074,    1072,   329.8,  -50.0,    1030
20200702-160149.666,    1074,    1072,   329.8,  -50.0,    1032
20200702-160149.917,    1074,    1072,   329.8,  -50.0,    1013
20200702-160150.168,    1074,    1072,   329.8,  -50.0,    1019
20200702-160150.418,    1074,    1072,   329.8,  -62.5,    1150
20200702-160150.669,    1074,    1072,   329.8,  -62.5,    1128
20200702-160150.920,    1074,    1072,   329.8,  -62.5,    1135
20200702-160151.170,    1074,    1072,   329.8,  -62.5,    1133
20200702-160151.423,    1075,    1072,   329.8,  -62.5,    1106
20200702-160151.674,    1106,    1104,   329.5,  -62.5,    1096
20200702-160151.933,    1145,    1143,   329.8,  -62.5,    1106
20200702-160152.184,    1183,    1181,   330.0,  -62.5,    1042
20200702-160152.435,    1221,    1219,   329.8,  -62.5,     983
20200702-160152.685,    1258,    1257,   330.1,  -50.0,     777
20200702-160153.037,    1311,    1309,   330.6,  -50.0,     735
20200702-160153.288,    1349,    1347,   330.9,  -50.0,    3000
20200702-160153.793,    1425,    1423,   330.3,  -37.5,    3000
20200702-160154.116,    1473,    1472,   330.2,  -37.5,    3000
20200702-160154.367,    1511,    1509,   330.2,  -37.5,    3000
20200702-160154.618,    1549,    1547,   330.1,  -37.5,    3000
20200702-160154.869,    1586,    1585,   330.1,  -37.5,    3000
20200702-160155.183,    1611,    1608,   330.5,  -25.0,    3000
20200702-160155.446,    1611,    1608,   330.5,  -25.0,    3000
20200702-160155.697,    1611,    1608,   330.5,  -25.0,    3000
20200702-160155.948,    1611,    1608,   330.5,  -25.0,    3000
20200702-160156.198,    1611,    1608,   330.5,  -12.5,    1830
20200702-160156.449,    1611,    1608,   330.5,  -12.5,    1860
20200702-160156.700,    1611,    1608,   330.5,  -12.5,    1931
20200702-160156.951,    1611,    1608,   330.5,  -12.5,    1860
20200702-160157.544,    1611,    1608,   330.5,    0.0,    1699
20200702-160157.795,    1611,    1608,   330.5,    0.0,    1674
20200702-160158.046,    1611,    1608,   330.5,    0.0,    1710
20200702-160158.297,    1611,    1608,   330.5,    0.0,    1704
20200702-160158.547,    1611,    1608,   330.5,   12.5,    1729
20200702-160158.798,    1611,    1608,   330.5,   12.5,    1758
20200702-160159.098,    1611,    1608,   330.5,   12.5,    1717
20200702-160159.349,    1611,    1608,   330.5,   12.5,    1727
20200702-160159.599,    1611,    1608,   330.5,   25.0,    1613
20200702-160159.863,    1611,    1608,   330.5,   25.0,    1636
20200702-160200.281,    1611,    1608,   330.5,   25.0,    3000
20200702-160200.712,    1611,    1608,   330.5,   37.5,    1523
20200702-160200.976,    1611,    1608,   330.5,   37.5,    1514
20200702-160201.364,    1611,    1608,   330.5,   37.5,    1578
20200702-160201.615,    1611,    1608,   330.5,   37.5,    1453
20200702-160201.865,    1611,    1608,   330.5,   50.0,    1287
20200702-160202.116,    1611,    1608,   330.5,   50.0,    1295
20200702-160202.367,    1611,    1608,   330.5,   50.0,    1302
20200702-160202.618,    1611,    1608,   330.5,   50.0,    1300
20200702-160202.869,    1611,    1608,   330.5,   50.0,    1262
20200702-160203.119,    1611,    1608,   330.5,   62.5,    1238
20200702-160203.398,    1611,    1608,   330.6,   62.5,    1334
20200702-160203.699,    1611,    1608,   330.6,   62.5,    1266
20200702-160204.044,    1611,    1608,   330.6,   62.5,    1395
